id,updated,confirmed,confirmed_change,deaths,deaths_change,recovered,recovered_change,latitude,longitude,iso2,iso3,country_region,admin_region_1,iso_subdivision,admin_region_2,load_time
186248322,2022-04-05,493677646,4039,6169931,17033,,,,,,,Worldwide,,,,2023-06-17 00:05:40
186389872,2022-04-06,495130920,1453274,6170187,256,,,,,,,Worldwide,,,,2023-06-17 00:05:40
186551882,2022-04-07,496339931,1209011,6170444,257,,,,,,,Worldwide,,,,2023-06-17 00:05:40
186693661,2022-04-08,496916608,576677,6170701,257,,,,,,,Worldwide,,,,2023-06-17 00:05:40
186981804,2022-04-10,498260608,767306,6174449,1874,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187121292,2022-04-11,498891485,630877,6176746,2297,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187257945,2022-04-12,500878952,1987467,6178789,2043,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187388441,2022-04-13,501918823,1039871,6185040,6251,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187525964,2022-04-14,502480877,562054,6189593,4553,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187809745,2022-04-16,503604985,562054,6189593,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
187942712,2022-04-17,504088160,483175,6195647,6054,,,,,,,Worldwide,,,,2023-06-17 00:05:40
188229500,2022-04-19,505271488,700152,6198460,1407,,,,,,,Worldwide,,,,2023-06-17 00:05:40
188509100,2022-04-21,507045234,1073600,6203317,2429,,,,,,,Worldwide,,,,2023-06-17 00:05:40
188662773,2022-04-22,507045248,14,6207815,4498,,,,,,,Worldwide,,,,2023-06-17 00:05:40
188953998,2022-04-24,507876352,415552,6207815,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
189213498,2022-04-26,510238527,1531054,6215610,3898,,,,,,,Worldwide,,,,2023-06-17 00:05:40
189357472,2022-04-27,510993056,754529,6220718,5108,,,,,,,Worldwide,,,,2023-06-17 00:05:40
189725283,2022-04-29,512193692,446128,6228621,3952,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190019405,2022-05-01,513085948,446128,6228621,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190053532,2022-05-02,513677504,591556,6234079,5458,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190363899,2022-05-04,514918067,649042,6238328,2125,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190506254,2022-05-05,515543808,625741,6240940,2612,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190801793,2022-05-07,516757582,588071,6247502,3281,,,,,,,Worldwide,,,,2023-06-17 00:05:40
190922661,2022-05-08,516927734,170152,6249626,2124,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191086843,2022-05-09,517097886,170152,6249626,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191211613,2022-05-10,517356394,258508,6250664,1038,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191353488,2022-05-11,518737675,1381281,6251366,702,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191551424,2022-05-12,519481513,743838,6255511,4145,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191697060,2022-05-13,520114085,632572,6258356,2845,,,,,,,Worldwide,,,,2023-06-17 00:05:40
191841599,2022-05-14,520620768,506683,6260299,1943,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192090085,2022-05-16,521474937,347477,6263321,1511,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192215750,2022-05-17,522069120,594183,6263967,646,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192354600,2022-05-18,522731989,662869,6267245,3278,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192535255,2022-05-19,523452560,720571,6269178,1933,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192677800,2022-05-20,524048160,595600,6271641,2463,,,,,,,Worldwide,,,,2023-06-17 00:05:40
192827683,2022-05-21,524895581,847421,6273518,1877,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193045720,2022-05-22,525271853,376272,6275486,1968,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193194009,2022-05-23,526091236,819383,6276601,1115,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193342599,2022-05-24,526714784,623548,6278676,2075,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193633865,2022-05-26,527839364,501005,6283025,2175,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193778173,2022-05-27,528431653,592289,6284533,1508,,,,,,,Worldwide,,,,2023-06-17 00:05:40
193928754,2022-05-28,528713952,282299,6286540,2007,,,,,,,Worldwide,,,,2023-06-17 00:05:40
194225550,2022-05-30,529510688,514430,6287786,623,,,,,,,Worldwide,,,,2023-06-17 00:05:40
194515941,2022-06-01,530314174,289043,6292498,2356,,,,,,,Worldwide,,,,2023-06-17 00:05:40
194813425,2022-06-03,529698736,-326395,6292503,5,,,,,,,Worldwide,,,,2023-06-17 00:05:40
194962047,2022-06-04,530892262,578088,6296231,3733,,,,,,,Worldwide,,,,2023-06-17 00:05:40
195256601,2022-06-06,531703694,405710,6298372,1071,,,,,,,Worldwide,,,,2023-06-17 00:05:40
195402192,2022-06-07,531957734,254040,6299668,1296,,,,,,,Worldwide,,,,2023-06-17 00:05:40
195713624,2022-06-09,533039053,540653,6302261,1297,,,,,,,Worldwide,,,,2023-06-17 00:05:40
195859543,2022-06-10,533665918,626865,6304835,2574,,,,,,,Worldwide,,,,2023-06-17 00:05:40
196019466,2022-06-11,534213703,547785,6306423,1588,,,,,,,Worldwide,,,,2023-06-17 00:05:40
196310758,2022-06-13,535062191,424239,6308976,1277,,,,,,,Worldwide,,,,2023-06-17 00:05:40
196601223,2022-06-15,535751017,344425,6310448,736,,,,,,,Worldwide,,,,2023-06-17 00:05:40
196746751,2022-06-16,536634986,883969,6312353,1905,,,,,,,Worldwide,,,,2023-06-17 00:05:40
196883877,2022-06-17,537353020,718034,6314405,2052,,,,,,,Worldwide,,,,2023-06-17 00:05:40
197153173,2022-06-19,538471275,559147,6317507,1551,,,,,,,Worldwide,,,,2023-06-17 00:05:40
197296473,2022-06-20,538695729,224454,6318093,586,,,,,,,Worldwide,,,,2023-06-17 00:05:40
197591599,2022-06-22,539711953,508113,6320326,1117,,,,,,,Worldwide,,,,2023-06-17 00:05:40
197886658,2022-06-24,541370076,829084,6324081,1878,,,,,,,Worldwide,,,,2023-06-17 00:05:40
198181308,2022-06-26,542915294,772638,6327836,1878,,,,,,,Worldwide,,,,2023-06-17 00:05:40
198328584,2022-06-27,543323503,408209,6328552,716,,,,,,,Worldwide,,,,2023-06-17 00:05:40
198612998,2022-06-29,544495277,585901,6330572,1010,,,,,,,Worldwide,,,,2023-06-17 00:05:40
198894429,2022-07-01,545455677,480189,6332579,1004,,,,,,,Worldwide,,,,2023-06-17 00:05:40
199049322,2022-07-02,547485773,2030096,6335831,3252,,,,,,,Worldwide,,,,2023-06-17 00:05:40
199332582,2022-07-04,548473478,493894,6337805,987,,,,,,,Worldwide,,,,2023-06-17 00:05:40
199486680,2022-07-05,549181398,707920,6339113,1308,,,,,,,Worldwide,,,,2023-06-17 00:05:40
199787086,2022-07-07,550045521,432081,6340166,527,,,,,,,Worldwide,,,,2023-06-17 00:05:40
199931535,2022-07-08,552498044,2452523,6344729,4563,,,,,,,Worldwide,,,,2023-06-17 00:05:40
200219180,2022-07-09,553512328,1014284,6347474,2745,,,,,,,Worldwide,,,,2023-06-17 00:05:40
200507834,2022-07-11,555444381,966045,6351178,1852,,,,,,,Worldwide,,,,2023-06-17 00:05:40
200682291,2022-07-13,556516402,536050,6352910,866,,,,,,,Worldwide,,,,2023-06-17 00:05:40
200964197,2022-07-14,559533174,3016772,6363300,10390,,,,,,,Worldwide,,,,2023-06-17 00:05:40
201260426,2022-07-16,561410170,938490,6367862,2281,,,,,,,Worldwide,,,,2023-06-17 00:05:40
201568081,2022-07-18,561978603,284203,6368794,466,,,,,,,Worldwide,,,,2023-06-17 00:05:40
201714048,2022-07-19,563632472,1653869,6371474,2680,,,,,,,Worldwide,,,,2023-06-17 00:05:40
201863780,2022-07-20,565190546,1558074,6374336,2862,,,,,,,Worldwide,,,,2023-06-17 00:05:40
201988826,2022-07-21,566783590,1593044,6380811,6475,,,,,,,Worldwide,,,,2023-06-17 00:05:40
202302821,2022-07-23,567898418,1114828,6380676,-135,,,,,,,Worldwide,,,,2023-06-17 00:05:40
202450456,2022-07-24,569629979,2846389,6383438,2627,,,,,,,Worldwide,,,,2023-06-17 00:05:40
202592632,2022-07-25,570187025,557046,6384303,865,,,,,,,Worldwide,,,,2023-06-17 00:05:40
202745942,2022-07-26,571182327,995302,6386234,1931,,,,,,,Worldwide,,,,2023-06-17 00:05:40
202916216,2022-07-28,572396969,607337,6388967,1367,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203055604,2022-07-29,573791951,1394982,6393427,4460,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203200024,2022-07-30,574834090,1042139,6395493,2066,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203481458,2022-08-01,576816688,991280,6399498,2003,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203629326,2022-08-02,577355630,538942,6400312,814,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203770301,2022-08-03,578250895,895265,6402707,2395,,,,,,,Worldwide,,,,2023-06-17 00:05:40
203918045,2022-08-04,579445702,1194807,6405438,2731,,,,,,,Worldwide,,,,2023-06-17 00:05:40
204066168,2022-08-05,580598208,1152506,6409680,4242,,,,,,,Worldwide,,,,2023-06-17 00:05:40
204350687,2022-08-07,582007961,704857,6412754,1537,,,,,,,Worldwide,,,,2023-06-17 00:05:40
204494807,2022-08-08,584187133,2179172,6417837,5083,,,,,,,Worldwide,,,,2023-06-17 00:05:40
204638467,2022-08-09,584590338,403205,6418044,207,,,,,,,Worldwide,,,,2023-06-17 00:05:40
205335465,2022-08-14,589244316,930780,6433419,3075,,,,,,,Worldwide,,,,2023-06-17 00:05:40
205483432,2022-08-15,589868207,623891,6434710,1291,,,,,,,Worldwide,,,,2023-06-17 00:05:40
205624001,2022-08-16,590331311,463104,6435631,921,,,,,,,Worldwide,,,,2023-06-17 00:05:40
205932735,2022-08-18,591803008,1471680,6435631,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
206203639,2022-08-20,593874895,600241,6445398,4884,,,,,,,Worldwide,,,,2023-06-17 00:05:40
206340457,2022-08-21,594475136,600241,6445398,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
206568963,2022-08-23,596759069,1083414,6452769,3686,,,,,,,Worldwide,,,,2023-06-17 00:05:40
206701561,2022-08-24,597169152,410083,6455107,2338,,,,,,,Worldwide,,,,2023-06-17 00:05:40
206902652,2022-08-26,599293387,1714062,6457679,1286,,,,,,,Worldwide,,,,2023-06-17 00:05:40
207045293,2022-08-27,600084352,790965,6481405,23726,,,,,,,Worldwide,,,,2023-06-17 00:05:40
207458468,2022-08-29,601308205,432852,6486034,2315,,,,,,,Worldwide,,,,2023-06-17 00:05:40
207757188,2022-08-31,600466367,-408986,6485017,-1017,,,,,,,Worldwide,,,,2023-06-17 00:05:40
207910470,2022-09-01,602173911,865706,6490351,4317,,,,,,,Worldwide,,,,2023-06-17 00:05:40
208054971,2022-09-02,603620645,1446734,6496957,6606,,,,,,,Worldwide,,,,2023-06-17 00:05:40
208350057,2022-09-04,603551587,-69058,6492866,-4091,,,,,,,Worldwide,,,,2023-06-17 00:05:40
208646417,2022-09-06,605497328,972848,6502955,5045,,,,,,,Worldwide,,,,2023-06-17 00:05:40
208926707,2022-09-08,606186060,344332,6505288,1167,,,,,,,Worldwide,,,,2023-06-17 00:05:40
209074368,2022-09-09,607362097,1176037,6510110,4822,,,,,,,Worldwide,,,,2023-06-17 00:05:40
209227548,2022-09-10,607886416,524319,6512344,2234,,,,,,,Worldwide,,,,2023-06-17 00:05:40
209518872,2022-09-12,608205847,159703,6513190,423,,,,,,,Worldwide,,,,2023-06-17 00:05:40
209675369,2022-09-13,608518726,312879,6513932,742,,,,,,,Worldwide,,,,2023-06-17 00:05:40
209983436,2022-09-15,609694208,587741,6513932,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
210268648,2022-09-17,611245120,375365,6522616,4342,,,,,,,Worldwide,,,,2023-06-17 00:05:40
210560415,2022-09-19,612314658,694183,6525396,1390,,,,,,,Worldwide,,,,2023-06-17 00:05:40
210723821,2022-09-20,612841280,526622,6527372,1976,,,,,,,Worldwide,,,,2023-06-17 00:05:40
211013497,2022-09-22,613749607,381785,6530976,1802,,,,,,,Worldwide,,,,2023-06-17 00:05:40
211338360,2022-09-24,614513177,381785,6530976,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
211389259,2022-09-25,614775878,262701,6535429,4453,,,,,,,Worldwide,,,,2023-06-17 00:05:40
211530064,2022-09-26,615413952,638074,6536160,731,,,,,,,Worldwide,,,,2023-06-17 00:05:40
211901019,2022-09-28,616292736,240743,6539537,1689,,,,,,,Worldwide,,,,2023-06-17 00:05:40
212162339,2022-09-30,617583875,1050315,6541661,1062,,,,,,,Worldwide,,,,2023-06-17 00:05:40
212298414,2022-10-01,617770688,186813,6545452,3791,,,,,,,Worldwide,,,,2023-06-17 00:05:40
212584051,2022-10-03,618470485,512926,6546325,437,,,,,,,Worldwide,,,,2023-06-17 00:05:40
212733502,2022-10-04,618792960,322475,6548093,1768,,,,,,,Worldwide,,,,2023-06-17 00:05:40
212900722,2022-10-06,620391360,1275902,6549664,786,,,,,,,Worldwide,,,,2023-06-17 00:05:40
213072993,2022-10-07,620553834,162474,6554356,4692,,,,,,,Worldwide,,,,2023-06-17 00:05:40
213376518,2022-10-09,620878784,162475,6554356,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
213666345,2022-10-11,621366272,32,6557203,1424,,,,,,,Worldwide,,,,2023-06-17 00:05:40
213958606,2022-10-13,622511754,572741,6557203,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
214106440,2022-10-14,623143597,631843,6560304,3101,,,,,,,Worldwide,,,,2023-06-17 00:05:40
214410614,2022-10-16,624407285,631844,6560304,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
214540787,2022-10-17,624599147,191862,6566861,6557,,,,,,,Worldwide,,,,2023-06-17 00:05:40
214685435,2022-10-18,624599168,21,6567281,420,,,,,,,Worldwide,,,,2023-06-17 00:05:40
214980708,2022-10-20,626215599,808216,6567281,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215106505,2022-10-21,627195515,979916,6572836,5555,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215308121,2022-10-22,627195520,5,6577251,4415,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215599377,2022-10-24,627536526,170503,6577251,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215700675,2022-10-25,627966547,430021,6578231,980,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215879986,2022-10-26,628979556,1013009,6579502,1271,,,,,,,Worldwide,,,,2023-06-17 00:05:40
215998540,2022-10-27,629209152,229596,6583938,4436,,,,,,,Worldwide,,,,2023-06-17 00:05:40
216272388,2022-10-29,629786726,347987,6586643,1353,,,,,,,Worldwide,,,,2023-06-17 00:05:40
216408188,2022-10-30,630151861,365135,6588001,1358,,,,,,,Worldwide,,,,2023-06-17 00:05:40
216533628,2022-10-31,630452398,300537,6589068,1067,,,,,,,Worldwide,,,,2023-06-17 00:05:40
216670564,2022-11-01,630839744,387346,6590206,1138,,,,,,,Worldwide,,,,2023-06-17 00:05:40
216947216,2022-11-03,631485568,258531,6594575,2185,,,,,,,Worldwide,,,,2023-06-17 00:05:40
217206685,2022-11-08,633266363,746549,6600385,1162,,,,,,,Worldwide,,,,2023-06-17 00:05:40
217396463,2022-11-09,633695831,429468,6602664,2279,,,,,,,Worldwide,,,,2023-06-17 00:05:40
217549937,2022-11-10,634163652,467821,6604745,2081,,,,,,,Worldwide,,,,2023-06-17 00:05:40
217690132,2022-11-11,634403904,240252,6607545,2800,,,,,,,Worldwide,,,,2023-06-17 00:05:40
217938260,2022-11-13,635066279,422177,6609107,781,,,,,,,Worldwide,,,,2023-06-17 00:05:40
218083813,2022-11-14,635250048,183769,6609877,770,,,,,,,Worldwide,,,,2023-06-17 00:05:40
218331411,2022-11-16,636185285,751551,6611456,790,,,,,,,Worldwide,,,,2023-06-17 00:05:40
218459035,2022-11-17,636881914,696629,6614664,3208,,,,,,,Worldwide,,,,2023-06-17 00:05:40
218570188,2022-11-18,637320512,438598,6617493,2829,,,,,,,Worldwide,,,,2023-06-17 00:05:40
218805659,2022-11-20,638048000,288854,6620226,1367,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219024513,2022-11-22,638908288,571497,6621772,773,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219249811,2022-11-24,640221696,741872,6625763,1996,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219455586,2022-11-26,641239842,276210,6629611,1924,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219601243,2022-11-27,641465174,225332,6630075,464,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219737426,2022-11-28,642042496,577322,6630593,518,,,,,,,Worldwide,,,,2023-06-17 00:05:40
219994846,2022-11-30,643254400,634477,6633130,1269,,,,,,,Worldwide,,,,2023-06-17 00:05:40
220259876,2022-12-02,644636063,747097,6637529,2200,,,,,,,Worldwide,,,,2023-06-17 00:05:40
220406085,2022-12-03,644906624,270561,6639715,2186,,,,,,,Worldwide,,,,2023-06-17 00:05:40
220671182,2022-12-05,645728448,551137,6640706,496,,,,,,,Worldwide,,,,2023-06-17 00:05:40
220923224,2022-12-07,646647811,368124,6644643,1969,,,,,,,Worldwide,,,,2023-06-17 00:05:40
221007686,2022-12-08,647015936,368125,6644643,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
221263125,2022-12-10,648425461,673291,6649490,2424,,,,,,,Worldwide,,,,2023-06-17 00:05:40
221376827,2022-12-11,648711488,286027,6651557,2067,,,,,,,Worldwide,,,,2023-06-17 00:05:40
221637163,2022-12-13,649994304,996772,6652666,555,,,,,,,Worldwide,,,,2023-06-17 00:05:40
221929800,2022-12-15,651730816,739665,6658635,2985,,,,,,,Worldwide,,,,2023-06-17 00:05:40
222175134,2022-12-17,652647256,176767,6664177,2771,,,,,,,Worldwide,,,,2023-06-17 00:05:40
222431788,2022-12-19,653000792,176768,6664177,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
222498895,2022-12-20,653691776,690984,6665421,1244,,,,,,,Worldwide,,,,2023-06-17 00:05:40
222745052,2022-12-22,655127232,744384,6669504,2042,,,,,,,Worldwide,,,,2023-06-17 00:05:40
222993556,2022-12-24,656368256,496690,6674718,2607,,,,,,,Worldwide,,,,2023-06-17 00:05:40
223264286,2022-12-26,657181248,316259,6678098,1690,,,,,,,Worldwide,,,,2023-06-17 00:05:40
223538276,2022-12-28,658159040,661426,6679764,833,,,,,,,Worldwide,,,,2023-06-17 00:05:40
223797226,2022-12-30,659467113,646670,6684285,2261,,,,,,,Worldwide,,,,2023-06-17 00:05:40
223930848,2022-12-31,659883904,416791,6686975,2690,,,,,,,Worldwide,,,,2023-06-17 00:05:40
224201507,2023-01-02,660660288,359647,6689977,1501,,,,,,,Worldwide,,,,2023-06-17 00:05:40
224468216,2023-01-04,661527680,507799,6692005,1014,,,,,,,Worldwide,,,,2023-06-17 00:05:40
224731829,2023-01-06,662621186,585790,7507739,,,,,,,,Worldwide,,,,2023-06-17 00:05:40
224998410,2023-01-08,663462884,1427488,6705014,,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225016849,2023-01-10,664122629,329861,6706685,836,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225105287,2023-01-11,664469636,347007,6708636,1951,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225221498,2023-01-12,664985863,516227,6712003,3367,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225450642,2023-01-14,666021978,518042,6718702,3350,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225672001,2023-01-16,666683465,330761,6722464,1881,,,,,,,Worldwide,,,,2023-06-17 00:05:40
225905689,2023-01-18,667092181,204373,6724478,1007,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226052495,2023-01-19,667430325,338144,6726367,1889,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226330881,2023-01-21,668149730,359714,6734552,4093,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226461845,2023-01-22,668493255,343525,6737889,3337,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226675483,2023-01-23,668759979,266724,6739225,1336,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226808309,2023-01-24,668902311,142332,6739809,584,,,,,,,Worldwide,,,,2023-06-17 00:05:40
226944782,2023-01-25,669161733,259422,6741760,1951,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227102252,2023-01-26,669459397,297664,6797895,,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227185959,2023-01-27,669749397,290000,6820698,22803,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227352377,2023-01-29,669990877,120733,6822425,864,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227578067,2023-01-30,670246597,255720,6823644,1219,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227706826,2023-01-31,670404522,157925,6831146,7502,,,,,,,Worldwide,,,,2023-06-17 00:05:40
227916481,2023-02-02,670901217,248353,6835201,2028,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228051232,2023-02-04,671413690,256186,6839949,2374,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228109956,2023-02-05,671515788,102098,6843813,3864,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228163317,2023-02-06,671604147,88359,6844387,574,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228224415,2023-02-07,671748742,144595,6845359,972,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228338826,2023-02-09,671748742,6,6845359,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228556790,2023-02-14,672789882,208250,6853693,1667,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228612624,2023-02-15,672933624,143742,6854847,1154,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228670754,2023-02-16,673112695,179071,6856026,1179,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228781298,2023-02-18,673570579,228947,6860165,2070,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228839947,2023-02-19,673765471,194892,6862013,1848,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228895537,2023-02-20,673855683,90212,6862372,359,,,,,,,Worldwide,,,,2023-06-17 00:05:40
228993072,2023-02-21,674027405,171722,6863410,1038,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229110765,2023-02-23,674463827,218195,6865959,1275,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229225432,2023-02-25,674822371,179299,6869544,1793,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229342799,2023-02-27,674933311,55423,6870013,235,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229467611,2023-03-01,674933311,-1,6870013,0,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229492535,2023-03-02,675196659,263348,6871415,1402,,,,,,,Worldwide,,,,2023-06-17 00:05:40
229610651,2023-03-04,675622359,212823,6875314,1950,,,,,,,Worldwide,,,,2023-06-17 00:05:40
7170565,2020-02-24,1,,0,,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340556,2020-02-25,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340557,2020-02-26,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340558,2020-02-27,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340559,2020-02-28,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340560,2020-02-29,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340561,2020-03-01,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340562,2020-03-02,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340563,2020-03-03,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340564,2020-03-04,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340565,2020-03-05,1,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340566,2020-03-06,1,0,0,0,0,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170567,2020-03-07,4,3,0,0,0,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340568,2020-03-08,4,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340569,2020-03-09,4,0,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170569,2020-03-10,7,3,0,0,0,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340571,2020-03-11,8,1,0,0,0,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340572,2020-03-12,9,1,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
340573,2020-03-13,11,2,0,0,,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170572,2020-03-14,11,0,0,0,0,,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170574,2020-03-15,16,5,0,0,0,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170577,2020-03-16,21,5,0,0,1,1,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
7170580,2020-03-17,22,1,0,0,1,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
5475648,2020-03-18,22,0,0,0,1,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
150541,2020-03-19,22,0,0,0,1,0,33.83114,66.02471,AF,AFG,Afghanistan,,,,2023-06-17 00:05:40
